t, v, F
0.0975000000000111, 11.34676456451416, -1929.9333559992058
0.09800000000001113, 11.360085487365723, -1932.066249831286
0.09850000000001119, 11.348784446716309, -1935.7002358903012
0.09900000000001127, 11.344730377197266, -1937.8334405718797
0.0995000000000113, 11.33095932006836, -1941.7678626709308
0.10000000000001136, 11.324978828430176, -1945.2515529975535
0.10050000000001144, 11.316530227661133, -1949.0355239394628
0.10100000000001147, 11.271163940429688, -1950.7570084606405
0.10150000000001155, 11.273714065551758, -1951.8379875907226
0.10200000000001161, 11.285127639770508, -1951.7173779854108
0.10250000000001164, 11.269452095031738, -1953.398607496568
0.10300000000001172, 11.229463577270508, -1954.929852124831
0.10350000000001178, 11.200761795043945, -1955.7103952148775
0.10400000000001183, 11.192744255065918, -1959.1936192672529
0.10450000000001189, 11.186354637145996, -1959.373756551475
0.10500000000001194, 11.183111190795898, -1961.6553918684565
0.105500000000012, 11.151220321655273, -1961.0849830392112
0.10600000000001206, 11.160634994506836, -1960.2142935946792
0.10650000000001211, 11.146761894226074, -1959.193774692002
0.10700000000001217, 11.178828239440918, -1958.9233356285451
0.10750000000001222, 11.18776798248291, -1959.1039391870147
0.10800000000001228, 11.19223690032959, -1958.8333446988086
0.10850000000001234, 11.193690299987793, -1957.8123595218842
0.10900000000001239, 11.23218822479248, -1955.8900662248523
0.10950000000001245, 11.261369705200195, -1952.6179089817726
0.1100000000000125, 11.274749755859375, -1950.3958013437014
0.11050000000001259, 11.292171478271484, -1948.924706093345
0.11100000000001262, 11.319808959960938, -1947.4534554182399
0.11150000000001267, 11.355961799621582, -1947.1828609300337
0.11200000000001276, 11.361881256103516, -1946.6126075255374
0.11250000000001278, 11.382367134094238, -1945.1413568504322
0.11300000000001284, 11.416398048400879, -1942.769419754216
0.11350000000001292, 11.43049430847168, -1942.1990109249707
0.11400000000001295, 11.448652267456055, -1938.775780825753
0.11450000000001304, 11.474421501159668, -1937.9050913812207
0.11500000000001309, 11.466891288757324, -1936.7336550471548
0.11550000000001312, 11.473360061645508, -1937.2140729466637
0.1160000000000132, 11.490260124206543, -1937.5443505385292
0.11650000000001323, 11.499624252319336, -1937.4243626322138
0.11700000000001332, 11.485486030578613, -1937.303908451651
0.11750000000001337, 11.451339721679688, -1936.8831736558016
0.1180000000000134, 11.449589729309082, -1938.114137668778
0.11850000000001348, 11.442818641662598, -1937.8438540300701
0.11900000000001354, 11.420418739318848, -1939.225113775439
0.11950000000001357, 11.431619644165039, -1939.2546444777706
0.12000000000001365, 11.403681755065918, -1940.9360294136768
0.12050000000001371, 11.389670372009277, -1942.1666825771551
0.12100000000001376, 11.390179634094238, -1943.2476617072373
0.12150000000001382, 11.38012981414795, -1943.1273629514237
0.12200000000001388, 11.360840797424316, -1943.7574548843284
0.12250000000001393, 11.348868370056152, -1944.9885743220539
0.12300000000001399, 11.326130867004395, -1945.168711606276
0.12350000000001404, 11.337067604064941, -1946.099550428715
0.1240000000000141, 11.344938278198242, -1947.0302338264046
0.12450000000001415, 11.34123420715332, -1946.7599501876969
0.12500000000001424, 11.327188491821289, -1945.1387146296972
0.12550000000001427, 11.32531452178955, -1945.0185712986329
0.12600000000001432, 11.344353675842285, -1943.847290389316
0.12650000000001438, 11.334094047546387, -1943.8771319411455
0.12700000000001443, 11.336400985717773, -1942.2558963831461
0.12750000000001452, 11.353179931640625, -1941.2349112062216
0.12800000000001455, 11.371835708618164, -1939.613675648222
0.1285000000000146, 11.367539405822754, -1939.0429559694785
0.1290000000000147, 11.391897201538086, -1937.7221564515146
